course_id,type_id,title,semester,session,days,start_time,end_time,status_number,instructor,units
Spring2027-1060,SEM,MEDIART 321,Spring2027,7W1,TuTh,14.45,17.15,18,Kaley Clements,4.0
Spring2027-1009,SEM,MEDIART 390,Spring2027,7W1,MoWe,8.3,11.0,18,David Hare,4.0
Spring2027-1008,SEM,MEDIART 490,Spring2027,7W1,TuTh,12.0,14.3,18,Richard Davis,4.0
Spring2027-1664,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,"Matthias Schroter, Daniel Weissglass",1.0
Spring2027-1665,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Liqi Ren,1.0
Spring2027-1666,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Nathan Hauthaler,1.0
Spring2027-1667,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Wumeng He,1.0
Spring2027-1668,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Lianyun Pang,1.0
Spring2027-1669,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Benjamin Gutscher,1.0
Spring2027-1670,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Junyi Li,1.0
Spring2027-1671,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Layla Shelmerdine,1.0
Spring2027-1672,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Kristin Hiller,1.0
Spring2027-1673,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Kai Huang,1.0
Spring2027-1674,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Shan Wang,1.0
Spring2027-1675,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Huansheng Cao,1.0
Spring2027-1676,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Domna Kotsifaki,1.0
Spring2027-1677,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Linfeng Huang,1.0
Spring2027-1678,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Changcheng Zheng,1.0
Spring2027-1679,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,"Hanbing Lin, Paul Stanley",1.0
Spring2027-1681,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Kent Yecheng Cao,1.0
Spring2027-1682,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Kristinn Mar,1.0
Spring2027-1683,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Philip Santoso,1.0
Spring2027-1684,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Quinlan Bowman,1.0
Spring2027-1685,LEC,MINITERM 101,Spring2027,MNS,TBA,,,18,Ciompi Quartet,1.0
Spring2027-1155,LEC,MUSIC 115,Spring2027,1,Tu,17.3,19.3,30,Mickey Yi Zhang,0.0
Spring2027-1154,LEC,MUSIC 210,Spring2027,1,Mo,17.3,19.3,30,Jiran Niu,0.0
Spring2027-1156,LEC,MUSIC 211,Spring2027,1,We,17.3,19.3,30,Maximiliano Amici,0.0
Spring2027-1254,SEM,NEUROSCI 102,Spring2027,7W1,MoWe,12.0,14.3,32,Sze Chai Kwok,4.0
Spring2027-1255,LAB,NEUROSCI 102,Spring2027,7W1,Th,11.3,14.3,32,Sze Chai Kwok,0.0
Spring2027-1311,SEM,NEUROSCI 102,Spring2027,7W2,MoTuWeTh,8.3,9.45,32,Shu Kit Eric Tam,4.0
Spring2027-1312,LAB,NEUROSCI 102,Spring2027,7W2,Mo,11.3,14.3,32,Shu Kit Eric Tam,0.0
Spring2027-1383,LEC,NEUROSCI 202,Spring2027,7W2,MoWe,12.0,14.3,18,Pedro Rada,4.0
Spring2027-1384,LAB,NEUROSCI 202,Spring2027,7W2,Th,11.3,14.3,18,Pedro Rada,0.0
Spring2027-1327,SEM,NEUROSCI 301,Spring2027,7W2,TuTh,8.3,11.0,25,Sze Chai Kwok,4.0
Spring2027-1328,LAB,NEUROSCI 301,Spring2027,7W2,Th,14.45,17.45,25,Sze Chai Kwok,0.0
Spring2027-1028,SEM,PHIL 102,Spring2027,7W1,TuTh,12.0,14.3,18,Hwa Yeong Wang,4.0
Spring2027-1078,SEM,PHIL 205,Spring2027,7W2,TuTh,14.45,17.15,18,Daniel Weissglass,4.0
Spring2027-1129,SEM,PHIL 207,Spring2027,7W2,MoWe,12.0,14.3,18,Kyle Fruh,4.0
Spring2027-1273,LEC,PHYS 121,Spring2027,7W1,MoTuWeTh,13.15,14.3,40,Matthias Schroter,4.0
Spring2027-1275,LAB,PHYS 121,Spring2027,7W1,Mo,14.45,17.45,20,"Matthias Schroter, Yi Zhang",0.0
Spring2027-1274,REC,PHYS 121,Spring2027,7W1,We,18.0,19.15,40,Matthias Schroter,0.0
Spring2027-1276,LAB,PHYS 121,Spring2027,7W1,Th,14.45,17.45,20,"Matthias Schroter, Yi Zhang",0.0
Spring2027-1343,LEC,PHYS 121,Spring2027,7W2,MoTuWeTh,10.0,11.15,40,Paul Stanley,4.0
Spring2027-1345,LAB,PHYS 121,Spring2027,7W2,Mo,11.3,14.3,20,"Paul Stanley, Yi Zhang",0.0
Spring2027-1344,REC,PHYS 121,Spring2027,7W2,Tu,18.0,19.15,40,Paul Stanley,0.0
Spring2027-1346,LAB,PHYS 121,Spring2027,7W2,We,14.45,17.45,20,"Paul Stanley, Yi Zhang",0.0
Spring2027-1639,LEC,PHYS 122,Spring2027,7W2,MoTuWeTh,10.0,11.15,24,Changcheng Zheng,4.0
Spring2027-1640,LAB,PHYS 122,Spring2027,7W2,Tu,14.45,17.45,24,Changcheng Zheng,0.0
Spring2027-1641,REC,PHYS 122,Spring2027,7W2,Th,14.45,16.0,24,Changcheng Zheng,0.0
Spring2027-1329,SEM,PHYS 134,Spring2027,7W2,MoWe,8.3,11.0,25,Ronen Plesser,4.0
Spring2027-1330,REC,PHYS 134,Spring2027,7W2,Th,18.0,19.15,25,Ronen Plesser,0.0
Spring2027-1331,SEM,PHYS 301,Spring2027,7W2,TuTh,8.3,11.0,18,Ronen Plesser,4.0
Spring2027-1332,REC,PHYS 301,Spring2027,7W2,We,18.0,19.15,18,Ronen Plesser,0.0
Spring2027-1543,SEM,PHYS 302,Spring2027,7W1,TuTh,14.45,17.15,18,Myung-Joong Hwang,4.0
Spring2027-1235,LEC,PHYS 303,Spring2027,7W1,MoTuWeTh,10.0,11.15,32,Domna Kotsifaki,4.0
Spring2027-1236,REC,PHYS 303,Spring2027,7W1,Th,18.0,19.15,32,Domna Kotsifaki,0.0
Spring2027-1318,SEM,PHYS 404,Spring2027,7W1,TuTh,12.0,14.3,18,Ding Ma,4.0
Spring2027-1402,SEM,PHYS 405,Spring2027,7W2,MoWe,14.45,17.15,18,"Kai Huang, Domna Kotsifaki, Changcheng Zheng",4.0
Spring2027-1403,LAB,PHYS 405,Spring2027,7W2,TBA,,,18,Kai Huang,0.0
Spring2027-1554,PED,PHYSEDU 101A,Spring2027,7W1,MoWe,16.15,17.3,20,"-, Marko Potkonjak",0.5
Spring2027-1555,PED,PHYSEDU 101A,Spring2027,7W1,TuTh,14.45,16.0,20,"-, Marko Potkonjak",0.5
Spring2027-1556,PED,PHYSEDU 101A,Spring2027,7W2,MoWe,16.15,17.3,20,"-, Marko Potkonjak",0.5
Spring2027-1557,PED,PHYSEDU 101A,Spring2027,7W2,TuTh,14.45,16.0,20,"-, Marko Potkonjak",0.5
Spring2027-1558,PED,PHYSEDU 101B,Spring2027,7W1,TuTh,16.15,17.3,20,Marko Potkonjak,0.5
Spring2027-1559,PED,PHYSEDU 101B,Spring2027,7W2,TuTh,16.15,17.3,20,Marko Potkonjak,0.5
Spring2027-1584,PED,PHYSEDU 103A,Spring2027,7W1,MoWe,18.0,19.15,20,"-, Xinmei Mao, -",0.5
Spring2027-1585,PED,PHYSEDU 103A,Spring2027,7W2,MoWe,18.0,19.15,20,"-, Xinmei Mao, -",0.5
Spring2027-1548,PED,PHYSEDU 105A,Spring2027,7W1,MoWe,16.15,17.3,20,"-, Aleksandar Tomic",0.5
Spring2027-1549,PED,PHYSEDU 105A,Spring2027,7W1,TuTh,16.15,17.3,20,"-, Aleksandar Tomic",0.5
Spring2027-1550,PED,PHYSEDU 105A,Spring2027,7W2,MoWe,16.15,17.3,20,"-, Aleksandar Tomic",0.5
Spring2027-1551,PED,PHYSEDU 105A,Spring2027,7W2,TuTh,16.15,17.3,20,"-, Aleksandar Tomic",0.5
Spring2027-1552,PED,PHYSEDU 105B,Spring2027,7W1,MoWe,18.0,19.15,20,"-, Aleksandar Tomic",0.5
Spring2027-1553,PED,PHYSEDU 105B,Spring2027,7W2,MoWe,18.0,19.15,20,"-, Aleksandar Tomic",0.5
Spring2027-1568,PED,PHYSEDU 106A,Spring2027,7W1,MoWe,14.45,16.0,20,"-, Yangjie Zhang",0.5
Spring2027-1569,PED,PHYSEDU 106A,Spring2027,7W1,MoWe,16.15,17.3,20,"-, Yangjie Zhang",0.5
Spring2027-1570,PED,PHYSEDU 106A,Spring2027,7W2,MoWe,14.45,16.0,20,"-, Yangjie Zhang",0.5
Spring2027-1571,PED,PHYSEDU 106A,Spring2027,7W2,MoWe,16.15,17.3,20,"-, Yangjie Zhang",0.5
Spring2027-1572,PED,PHYSEDU 106B,Spring2027,7W1,TuTh,13.15,14.3,18,"-, Yangjie Zhang",0.5
Spring2027-1573,PED,PHYSEDU 106B,Spring2027,7W2,TuTh,13.15,14.3,18,"-, Yangjie Zhang",0.5
Spring2027-1576,PED,PHYSEDU 107A,Spring2027,7W1,TuTh,10.0,11.15,20,"-, Bingfang Li",0.5
Spring2027-1577,PED,PHYSEDU 107A,Spring2027,7W2,TuTh,10.0,11.15,20,"-, Bingfang Li",0.5
Spring2027-1578,PED,PHYSEDU 107B,Spring2027,7W1,MoWe,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2027-1579,PED,PHYSEDU 107B,Spring2027,7W1,TuTh,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2027-1580,PED,PHYSEDU 107B,Spring2027,7W2,MoWe,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2027-1581,PED,PHYSEDU 107B,Spring2027,7W2,TuTh,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2027-1560,PED,PHYSEDU 108A,Spring2027,7W1,MoWe,10.0,11.15,14,"-, Yang Yang",0.5
Spring2027-1561,PED,PHYSEDU 108A,Spring2027,7W2,MoWe,10.0,11.15,14,"-, Yang Yang",0.5
Spring2027-1627,PED,PHYSEDU 109-1A,Spring2027,7W1,TuTh,10.0,11.15,12,"-, Quanwei Yan",0.5
Spring2027-1586,PED,PHYSEDU 109A,Spring2027,7W1,MoWe,18.0,19.15,20,"-, Li Xiang, -",0.5
Spring2027-1587,PED,PHYSEDU 109A,Spring2027,7W1,MoWe,19.3,20.45,20,"-, Li Xiang, -",0.5
Spring2027-1588,PED,PHYSEDU 109A,Spring2027,7W2,MoWe,18.0,19.15,20,"-, Li Xiang, -",0.5
Spring2027-1589,PED,PHYSEDU 109A,Spring2027,7W2,MoWe,19.3,20.45,20,"-, Li Xiang, -",0.5
Spring2027-1616,PED,PHYSEDU 109A,Spring2027,7W1,MoWe,13.15,14.3,12,"-, Quanwei Yan",0.5
Spring2027-1617,PED,PHYSEDU 109A,Spring2027,7W2,MoWe,13.15,14.3,12,"-, Quanwei Yan",0.5
Spring2027-1618,PED,PHYSEDU 109B,Spring2027,7W1,MoWe,10.0,11.15,12,"-, Quanwei Yan",0.5
Spring2027-1619,PED,PHYSEDU 109B,Spring2027,7W2,MoWe,10.0,11.15,12,"-, Quanwei Yan",0.5
Spring2027-1608,PED,PHYSEDU 110A,Spring2027,7W1,TuTh,11.45,13.0,20,"Jiajing Ding, -, -",0.5
Spring2027-1609,PED,PHYSEDU 110A,Spring2027,7W2,TuTh,11.45,13.0,20,"Jiajing Ding, -, -",0.5
Spring2027-1610,PED,PHYSEDU 110B,Spring2027,7W1,MoWe,11.45,13.0,20,"-, Yue Wu, -",0.5
Spring2027-1611,PED,PHYSEDU 110B,Spring2027,7W2,MoWe,11.45,13.0,20,"-, Yue Wu, -",0.5
Spring2027-1606,PED,PHYSEDU 111B,Spring2027,7W1,TuTh,14.45,16.0,20,"-, Maomao Xu",0.5
Spring2027-1607,PED,PHYSEDU 111B,Spring2027,7W2,TuTh,14.45,16.0,20,"-, Maomao Xu",0.5
Spring2027-1620,PED,PHYSEDU 113A,Spring2027,7W1,MoWe,14.45,16.0,20,"-, Yue Wu, -",0.5
Spring2027-1621,PED,PHYSEDU 113A,Spring2027,7W2,MoWe,14.45,16.0,20,"-, Yue Wu, -",0.5
Spring2027-1701,PED,PHYSEDU 114A,Spring2027,7W1,MoWe,10.0,11.15,20,Maomao Xu,0.5
Spring2027-1702,PED,PHYSEDU 114A,Spring2027,7W2,MoWe,10.0,11.15,20,Maomao Xu,0.5
Spring2027-1703,PED,PHYSEDU 114A,Spring2027,7W1,TuTh,10.0,11.15,20,Maomao Xu,0.5
Spring2027-1704,PED,PHYSEDU 114B,Spring2027,7W2,TuTh,10.0,11.15,16,Maomao Xu,0.5
Spring2027-1625,PED,PHYSEDU 115-1A,Spring2027,7W1,MoWe,14.45,16.0,15,"-, Quanwei Yan",0.5
Spring2027-1624,PED,PHYSEDU 115-1A,Spring2027,7W2,MoWe,14.45,16.0,15,"-, Quanwei Yan",0.5
Spring2027-1582,PED,PHYSEDU 115-2A,Spring2027,7W1,MoWe,10.0,11.15,14,"-, Bingfang Li",0.5
Spring2027-1583,PED,PHYSEDU 115-2A,Spring2027,7W2,MoWe,10.0,11.15,14,"-, Bingfang Li",0.5
Spring2027-1612,PED,PHYSEDU 115-2A,Spring2027,7W1,MoWe,8.3,9.45,16,"-, Mingchun Wang, -",0.5
Spring2027-1613,PED,PHYSEDU 115-2A,Spring2027,7W2,MoWe,8.3,9.45,16,"-, Mingchun Wang, -",0.5
Spring2027-1562,PED,PHYSEDU 115-4A,Spring2027,7W1,MoWe,13.15,14.3,14,Yang Yang,0.5
Spring2027-1563,PED,PHYSEDU 115-4A,Spring2027,7W1,MoWe,14.45,16.0,14,"-, Yang Yang",0.5
Spring2027-1564,PED,PHYSEDU 115-4A,Spring2027,7W2,MoWe,13.15,14.3,14,"-, Yang Yang",0.5
Spring2027-1565,PED,PHYSEDU 115-4A,Spring2027,7W2,MoWe,14.45,16.0,14,"-, Yang Yang",0.5
Spring2027-1566,PED,PHYSEDU 115-4B,Spring2027,7W1,TuTh,14.45,16.0,14,"-, Yang Yang",0.5
Spring2027-1567,PED,PHYSEDU 115-4B,Spring2027,7W2,TuTh,14.45,16.0,14,"-, Yang Yang",0.5
Spring2027-1602,PED,PHYSEDU 116A,Spring2027,7W1,MoWe,16.15,17.3,20,"Yu Dai, -, -",0.5
Spring2027-1603,PED,PHYSEDU 116A,Spring2027,7W2,MoWe,16.15,17.3,20,"Yu Dai, -, -",0.5
Spring2027-1604,PED,PHYSEDU 116B,Spring2027,7W1,TuTh,16.15,17.3,20,"-, Lingying Xu, -",0.5
Spring2027-1605,PED,PHYSEDU 116B,Spring2027,7W2,TuTh,16.15,17.3,20,"-, Lingying Xu, -",0.5
Spring2027-1628,PED,PHYSEDU 117A,Spring2027,7W1,MoWe,16.15,17.3,15,-,0.5
Spring2027-1629,PED,PHYSEDU 117A,Spring2027,7W1,MoWe,18.0,19.15,15,-,0.5
Spring2027-1630,PED,PHYSEDU 117A,Spring2027,7W1,TuTh,16.15,17.3,15,-,0.5
Spring2027-1631,PED,PHYSEDU 117A,Spring2027,7W1,TuTh,18.0,19.15,15,-,0.5
Spring2027-1632,PED,PHYSEDU 117A,Spring2027,7W2,MoWe,16.15,17.3,15,-,0.5
Spring2027-1633,PED,PHYSEDU 117A,Spring2027,7W2,MoWe,18.0,19.15,15,-,0.5
Spring2027-1634,PED,PHYSEDU 117A,Spring2027,7W2,TuTh,16.15,17.3,15,-,0.5
Spring2027-1635,PED,PHYSEDU 117A,Spring2027,7W2,TuTh,18.0,19.15,15,-,0.5
Spring2027-1614,PED,PHYSEDU 119A,Spring2027,7W1,TuTh,13.15,14.3,15,"-, Shi Lv, -",0.5
Spring2027-1615,PED,PHYSEDU 119A,Spring2027,7W2,TuTh,13.15,14.3,15,"-, Shi Lv, -",0.5
Spring2027-1592,PED,PHYSEDU 120A,Spring2027,7W1,MoWe,14.45,16.0,16,"-, Shi Lv, -",0.5
Spring2027-1593,PED,PHYSEDU 120A,Spring2027,7W2,MoWe,14.45,16.0,16,"-, Shi Lv, -",0.5
Spring2027-1594,PED,PHYSEDU 120A,Spring2027,7W1,MoWe,10.0,11.15,16,"-, Mingchun Wang, -",0.5
Spring2027-1595,PED,PHYSEDU 120A,Spring2027,7W1,TuTh,10.0,11.15,16,"-, Yue Wu, -",0.5
Spring2027-1596,PED,PHYSEDU 120B,Spring2027,7W2,TuTh,10.0,11.15,16,"-, Yue Wu, -",0.5
Spring2027-1597,PED,PHYSEDU 120B,Spring2027,7W2,MoWe,10.0,11.15,16,"-, Mingchun Wang, -",0.5
Spring2027-1600,PED,PHYSEDU 120B,Spring2027,7W1,TuTh,14.45,16.0,16,"Wei Chen, -, -",0.5
Spring2027-1601,PED,PHYSEDU 120B,Spring2027,7W2,TuTh,14.45,16.0,16,"Wei Chen, -, -",0.5
Spring2027-1707,PED,PHYSEDU 122A,Spring2027,7W1,TuTh,16.15,17.3,14,Maomao Xu,0.5
Spring2027-1708,PED,PHYSEDU 122A,Spring2027,7W2,TuTh,16.15,17.3,14,Maomao Xu,0.5
Spring2027-1599,PED,PHYSEDU 123A,Spring2027,7W1,Th,18.0,20.3,15,"-, Yongda Li, -",0.5
Spring2027-1598,PED,PHYSEDU 123A,Spring2027,7W2,Th,18.0,20.3,15,"-, Yongda Li, -",0.5
Spring2027-1622,PED,PHYSEDU 124A,Spring2027,7W1,TuTh,13.15,14.3,14,"-, Yue Wu, -",0.5
Spring2027-1623,PED,PHYSEDU 124A,Spring2027,7W2,TuTh,13.15,14.3,14,"-, Yue Wu, -",0.5
Spring2027-1705,PED,PHYSEDU 124A,Spring2027,7W1,MoWe,16.15,17.3,14,Maomao Xu,0.5
Spring2027-1706,PED,PHYSEDU 124A,Spring2027,7W2,MoWe,16.15,17.3,14,Maomao Xu,0.5
Spring2027-1636,PED,PHYSEDU 125A,Spring2027,7W1,MoWe,13.15,14.3,15,To Be Announced,0.5
Spring2027-1637,PED,PHYSEDU 125B,Spring2027,7W2,MoWe,13.15,14.3,15,-,0.5
Spring2027-1626,PED,PHYSEDU 126A,Spring2027,7W2,TuTh,10.0,11.15,25,"-, Quanwei Yan",0.5
Spring2027-1574,PED,PHYSEDU 128A,Spring2027,7W1,TuTh,10.0,11.15,18,"-, Yangjie Zhang",0.5
Spring2027-1575,PED,PHYSEDU 128A,Spring2027,7W2,TuTh,10.0,11.15,18,"-, Yangjie Zhang",0.5
Spring2027-1686,PED,PHYSEDU 133A,Spring2027,7W1,TuTh,14.45,16.0,15,"-, Ian McNally",0.5
Spring2027-1687,PED,PHYSEDU 133B,Spring2027,7W2,TuTh,14.45,16.0,15,"-, Ian McNally",0.5
Spring2027-1019,SEM,POLECON 201,Spring2027,7W1,TuTh,8.3,11.0,25,Junius Brown,4.0
Spring2027-1101,SEM,POLECON 201,Spring2027,7W2,MoTuWeTh,16.15,17.3,25,Paula Ganga,4.0
Spring2027-1040,SEM,POLECON 301,Spring2027,7W1,MoWe,12.0,14.3,18,Paula Ganga,4.0
Spring2027-1080,SEM,POLECON 302,Spring2027,7W2,TuTh,14.45,17.15,18,Jianzi He,4.0
Spring2027-1042,SEM,POLECON 490,Spring2027,7W1,MoWe,12.0,14.3,18,Joseph Mazor,4.0
Spring2027-1068,SEM,POLECON 490,Spring2027,7W1,TuTh,14.45,17.15,18,Joseph Mazor,4.0
Spring2027-1144,SEM,POLECON 490,Spring2027,7W2,MoWe,12.0,14.3,18,Yuan Wang,4.0
Spring2027-1070,SEM,POLSCI 101,Spring2027,7W1,TuTh,14.45,17.15,25,Paula Ganga,4.0
Spring2027-1114,SEM,POLSCI 104,Spring2027,7W2,TuTh,8.3,11.0,18,Philip Santoso,4.0
Spring2027-1059,SEM,POLSCI 207,Spring2027,7W1,MoWe,14.45,17.15,18,Lincoln Rathnam,4.0
Spring2027-1023,SEM,POLSCI 211,Spring2027,7W1,MoWe,8.3,11.0,18,Kang Liu,4.0
Spring2027-1046,SEM,POLSCI 302,Spring2027,7W1,TuTh,12.0,14.3,18,Philip Santoso,4.0
Spring2027-1116,SEM,POLSCI 303,Spring2027,7W2,TuTh,8.3,11.0,18,Andrew Cheon,4.0
Spring2027-1117,SEM,POLSCI 307,Spring2027,7W2,MoWe,8.3,11.0,18,Junius Brown,4.0
Spring2027-1029,LEC,POLSCI 309,Spring2027,7W1,MoWe,12.0,14.3,18,Jiahua Yue,4.0
Spring2027-1013,SEM,POLSCI 314,Spring2027,7W1,TuTh,8.3,11.0,18,Robin Rodd,4.0
Spring2027-1297,SEM,PSYCH 101,Spring2027,7W1,MoWe,14.45,17.15,60,"Yeshim Iqbal, Shan Wang",4.0
Spring2027-1405,LEC,PSYCH 202,Spring2027,7W2,MoWe,14.45,17.15,18,Shan Wang,4.0
Spring2027-1333,SEM,PSYCH 204,Spring2027,7W2,MoWe,12.0,14.3,18,Yeshim Iqbal,4.0
Spring2027-1298,SEM,PSYCH 205,Spring2027,7W1,TuTh,14.45,17.15,18,Chia-chien Chen,4.0
Spring2027-1291,SEM,PSYCH 304,Spring2027,7W1,MoWe,14.45,17.15,18,Claudia Nisa,4.0
Spring2027-1050,SEM,PUBPOL 101,Spring2027,7W1,MoWe,12.0,14.3,25,Fangsheng Zhu,4.0
Spring2027-1065,SEM,PUBPOL 101,Spring2027,7W2,MoWe,14.45,17.15,25,Jon Spiegler,4.0
Spring2027-1089,SEM,PUBPOL 301,Spring2027,7W2,MoWe,14.45,17.15,18,Annemieke van den Dool,4.0
Spring2027-1063,SEM,PUBPOL 303,Spring2027,7W1,MoWe,14.45,17.15,18,Quinlan Bowman,4.0
Spring2027-1021,SEM,PUBPOL 315,Spring2027,7W2,TuTh,8.3,11.0,18,Jaehee Choi,4.0
Spring2027-1006,SEM,RELIG 203,Spring2027,7W1,TuTh,8.3,11.0,18,Tommaso Tesei,4.0
Spring2027-1071,SEM,RELIG 206,Spring2027,7W1,MoWe,14.45,17.15,18,Robin Rodd,4.0
Spring2027-1093,SEM,RELIG 305,Spring2027,7W2,MoWe,14.45,17.15,18,James Miller,4.0
Spring2027-1693,IND,RINDSTU 393,Spring2027,1,TBA,,,30,Chenkai Wu,2.0
Spring2027-1694,IND,RINDSTU 393,Spring2027,1,TBA,,,30,"Dalia Patino Echeverri, Jing Huang, Yanran Yang",2.0
Spring2027-1015,SEM,SOCIOL 101,Spring2027,7W1,TuTh,8.3,11.0,25,Yu Wang,4.0
Spring2027-1066,SEM,SOCIOL 211,Spring2027,7W1,TuTh,14.45,17.15,18,Yu Wang,4.0
Spring2027-1088,SEM,SOCIOL 212,Spring2027,7W2,TuTh,14.45,17.15,18,Hyun Jeong Ha,4.0
Spring2027-1121,LEC,SOSC 101,Spring2027,7W2,Mo,10.0,11.15,90,"Rasoul Namazi, Lincoln Rathnam, Lindsay Rathnam, Jon Spiegler, Sajida Tuxun",4.0
Spring2027-1122,DIS,SOSC 101,Spring2027,7W2,TuWeTh,10.0,11.15,18,Sajida Tuxun,0.0
Spring2027-1123,DIS,SOSC 101,Spring2027,7W2,TuWeTh,10.0,11.15,18,Lindsay Rathnam,0.0
Spring2027-1124,DIS,SOSC 101,Spring2027,7W2,TuWeTh,10.0,11.15,18,Rasoul Namazi,0.0
Spring2027-1125,DIS,SOSC 101,Spring2027,7W2,TuWeTh,13.15,14.3,18,Jon Spiegler,0.0
Spring2027-1126,DIS,SOSC 101,Spring2027,7W2,TuWeTh,13.15,14.3,18,Lincoln Rathnam,0.0
Spring2027-1067,LEC,SOSC 102,Spring2027,7W1,MoWe,14.45,17.15,32,"Kristinn Mar, Fangsheng Zhu",4.0
Spring2027-1150,SEM,SOSC 110,Spring2027,7W1,TuTh,10.0,11.15,14,Liqi Ren,2.0
Spring2027-1151,SEM,SOSC 110,Spring2027,7W1,TuTh,14.45,16.0,14,Liqi Ren,2.0
Spring2027-1547,SEM,SOSC 302,Spring2027,7W2,MoWe,14.45,17.15,18,Jaehee Choi,4.0
Spring2027-1540,SEM,SPANISH 101,Spring2027,1,MoWe,14.45,16.0,14,Pablo Encinas Arquero,4.0
Spring2027-1541,SEM,SPANISH 102,Spring2027,1,TuTh,14.45,16.0,14,Pablo Encinas Arquero,4.0
Spring2027-1094,LEC,STATS 101,Spring2027,7W2,TuTh,14.45,17.15,32,Philip Santoso,4.0
Spring2027-1095,LAB,STATS 101,Spring2027,7W2,We,18.0,19.15,32,Philip Santoso,0.0
Spring2027-1127,LEC,STATS 101,Spring2027,7W2,MoTuWeTh,13.15,14.3,32,Andrew MacDonald,4.0
Spring2027-1128,LAB,STATS 101,Spring2027,7W2,Th,18.0,19.15,32,Andrew MacDonald,0.0
Spring2027-1265,LEC,STATS 101,Spring2027,7W1,MoWe,12.0,14.3,32,Andrew MacDonald,4.0
Spring2027-1266,LAB,STATS 101,Spring2027,7W1,We,14.45,16.0,32,Andrew MacDonald,0.0
Spring2027-1267,LEC,STATS 101,Spring2027,7W1,TuTh,14.45,17.15,32,Peiyuan Li,4.0
Spring2027-1268,LAB,STATS 101,Spring2027,7W1,We,13.15,14.3,32,Peiyuan Li,0.0
Spring2027-1237,LEC,STATS 102,Spring2027,7W1,MoTuWeTh,10.0,11.15,60,Zuchuan Li,4.0
Spring2027-1238,LAB,STATS 102,Spring2027,7W1,We,13.15,14.3,30,Zuchuan Li,0.0
Spring2027-1239,LAB,STATS 102,Spring2027,7W1,Tu,13.15,14.3,30,Zuchuan Li,0.0
Spring2027-1073,SEM,STATS 201,Spring2027,7W1,MoWe,14.45,17.15,18,Luyao Zhang,4.0
Spring2027-1347,LEC,STATS 202,Spring2027,7W2,MoTuWeTh,13.15,14.3,40,Paul Weng,4.0
Spring2027-1348,LAB,STATS 202,Spring2027,7W2,Mo,18.0,19.15,40,Paul Weng,0.0
Spring2027-1393,LEC,STATS 211,Spring2027,7W2,MoTuWeTh,14.45,16.0,40,Cristiano Villa,4.0
Spring2027-1394,REC,STATS 211,Spring2027,7W2,Th,18.0,19.15,40,Cristiano Villa,0.0
Spring2027-1220,SEM,STATS 302,Spring2027,7W1,MoWe,9.0,11.3,40,Kaizhu Huang,4.0
Spring2027-1221,REC,STATS 302,Spring2027,7W1,Tu,13.15,14.3,40,Kaizhu Huang,0.0
Spring2027-1320,SEM,STATS 303,Spring2027,7W2,MoWe,8.3,11.0,40,Pengzhan Guo,4.0
Spring2027-1321,REC,STATS 303,Spring2027,7W2,Th,18.0,19.15,40,Pengzhan Guo,0.0
Spring2027-1390,SEM,STATS 304,Spring2027,7W2,MoTuWeTh,13.15,14.3,32,Zuchuan Li,4.0
Spring2027-1074,SEM,STATS 305,Spring2027,7W1,TuTh,14.45,17.15,18,Philip Santoso,4.0
Spring2027-1271,SEM,STATS 401,Spring2027,7W1,MoWe,12.0,14.3,40,Yucheng Jin,4.0
Spring2027-1322,SEM,STATS 402,Spring2027,7W2,TuTh,8.3,11.0,40,Yucheng Jin,4.0
Spring2027-1323,SEM,STATS 403,Spring2027,7W2,MoWe,8.3,11.0,40,Dongmian Zou,4.0
Spring2027-1107,SEM,USTUD 490,Spring2027,7W2,TuTh,8.3,11.0,18,Hyun Jeong Ha,4.0
Spring2027-1518,SEM,WOC 106,Spring2027,7W1,TuTh,14.45,16.0,14,Junyi Li,2.0
Spring2027-1529,SEM,WOC 106,Spring2027,7W2,MoWe,17.45,19.0,14,Junyi Li,2.0
